"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"73";"@coldplay lanza tema musical en apoyo a inmigrantes";FALSE;0;"coldplay";2017-07-11 05:00:00;FALSE;NA;"884638382432731137";"18863815";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"74";"Simplemente es única... @labrujaecuador";FALSE;0;NA;2017-07-11 04:28:59;FALSE;NA;"884630575956590592";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"AnraveroFico";0;FALSE;FALSE;NA;NA
"75";"@RollingStones lanzará un libro con sesiones de los años 60 junto a su nuevo disco";FALSE;0;"RollingStones";2017-07-11 04:00:01;FALSE;NA;"884623287082508292";"217518231";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"76";"Blue Ivy, hija de @Beyoncé y Jay Z, rapea el bonus track del nuevo disco de su papá, “4:44”";FALSE;0;NA;2017-07-11 03:00:01;FALSE;NA;"884608187281920000";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"77";"RT @RiveristasEc: ¡Todo lo malo lo va borrando nuestra alegría! <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+0086> #LoDigo suena a todo volumen en Ecuador gracias a @labrujaecuador <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BD><ed><U+00B9><U+008C>…";FALSE;0;NA;2017-07-11 02:11:28;FALSE;NA;"884595966371909632";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Mayte_Araujo";5;TRUE;FALSE;NA;NA
"78";"@HAIMtheband ya tiene nuevo disco: “Something To Tell You”";FALSE;0;"HAIMtheband";2017-07-11 02:00:00;FALSE;NA;"884593082062131201";"126632581";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"79";"@OfficialSting arrancó el Universal Music Festival en España";FALSE;0;"OfficialSting";2017-07-11 01:00:00;FALSE;NA;"884577984996298752";"140699869";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"80";"RT @EnergiaWilliam: Buenos días @labrujaecuador  me podrían complacer con la canción #MiGente <ed><U+00A0><U+00BC><ed><U+00BC><U+008E>  @JBALVIN <U+26A1><U+FE0F><U+26A1><U+FE0F> @jbalvin_ecuador  Gracias !";FALSE;0;NA;2017-07-11 00:37:34;FALSE;NA;"884572337470939140";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"jbalvin_ecuador";1;TRUE;FALSE;NA;NA
"81";"Europa ya despidió a la legendaria banda @Aerosmith";FALSE;3;NA;2017-07-11 00:30:02;FALSE;NA;"884570441813250048";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA
"82";"RT @PabloAndresC3: @labrujaecuador puede poner #QuedateConmigo de @jesusmiranda <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> gracias saludos al club  @chynomiranda_ec 
@ArtistGrup @p…";FALSE;0;NA;2017-07-11 00:11:29;FALSE;NA;"884565775452909569";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"chynomiranda_ec";1;TRUE;FALSE;NA;NA
"83";"RT @KarenRiveristaE: Empezando la mañana con buena música!!! <ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #LoDigo #CarlosRivera en @labrujaecuador #FelizLunes <ed><U+00A0><U+00BD><ed><U+00B8><U+0098> <ed><U+00A0><U+00BC><ed><U+00BE><U+00A7><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4> https://t.co/c53…";FALSE;0;NA;2017-07-11 00:04:28;FALSE;NA;"884564005796421632";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"Meli_Magdiel";2;TRUE;FALSE;NA;NA
"84";"RT @RiveristasEc: ¡Todo lo malo lo va borrando nuestra alegría! <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+0086> #LoDigo suena a todo volumen en Ecuador gracias a @labrujaecuador <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BD><ed><U+00B9><U+008C>…";FALSE;0;NA;2017-07-11 00:01:52;FALSE;NA;"884563354756554752";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"Meli_Magdiel";5;TRUE;FALSE;NA;NA
"85";"RT @RiveristasEc: Todo lo bueno llega... para recordarnos que lo vivido valió la pena... <ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BE><ed><U+00B4><U+0097>
Qué buen ritmo<ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> suena #LoDigo gracias a @lab…";FALSE;0;NA;2017-07-11 00:01:45;FALSE;NA;"884563323118907393";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"Meli_Magdiel";2;TRUE;FALSE;NA;NA
"86";"@ashleytisdale cumplió #32 y los celebró con su amiga, @VanessaHudgens";FALSE;0;"ashleytisdale";2017-07-11 00:00:02;FALSE;NA;"884562892170940417";"18091904";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"87";"Que bacán escuchar lo nuevo de @liamgallagher en @labrujaecuador";FALSE;0;NA;2017-07-10 23:53:53;FALSE;NA;"884561346309885952";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"davidvallet";0;FALSE;FALSE;NA;NA
"88";"@labrujaecuador puede poner #QuedateConmigo de @jesusmiranda <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> gracias saludos al club  @chynomiranda_ec 
@ArtistGrup @pvillalobosm";FALSE;1;"labrujaecuador";2017-07-10 23:38:33;FALSE;NA;"884557485117452288";"82985256";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"PabloAndresC3";1;FALSE;FALSE;NA;NA
"89";"@labrujaecuador ponga #QuedateConmigo de @jesusmiranda por favor. Saludos al club
@chynomiranda_ec <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> @ArtistGrup @leonherrera @pvillalobosm";FALSE;0;"labrujaecuador";2017-07-10 23:36:02;FALSE;NA;"884556851051986948";"82985256";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"PabloAndresC3";0;FALSE;FALSE;NA;NA
"90";"hola @labrujaecuador xfa la canción #QuedateConmigo d @jesusmiranda 
@ArtistGrup
@UniversalMusicE
@pvillalobosm
@chynomiranda_ec gracias";FALSE;0;NA;2017-07-10 23:35:46;FALSE;NA;"884556783808913408";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"dayanataly94";0;FALSE;FALSE;NA;NA
"91";"Hola @labrujaecuador me podrian complacer  con la canción  #MiTesoro de @zionylennoxpr @mxkthy @oval_sound   gracias <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><U+2764>";FALSE;0;NA;2017-07-10 23:32:26;FALSE;NA;"884555947049459718";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"dayanataly94";0;FALSE;FALSE;NA;NA
"92";"Actor de \"Los Vengadores\" no graba películas en el extranjero para cumplir su rol de padre https://t.co/RyyOG2PF7Z";FALSE;5;NA;2017-07-10 23:30:01;FALSE;NA;"884555338170716161";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"93";"Todo lo bueno llega... para recordarnos que lo vivido valió la pena... <ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BE><ed><U+00B4><U+0097>
Qué buen ritmo<ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> suena #LoDigo gracias… https://t.co/NkwzopjGMC";FALSE;5;NA;2017-07-10 23:19:45;TRUE;NA;"884552755481890820";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"RiveristasEc";2;FALSE;FALSE;NA;NA
"94";"\"Game of Thrones\": Protagonista critica a Hollywood por sexualizar a las actrices jóvenes https://t.co/SiW4aOhSs7";FALSE;3;NA;2017-07-10 23:00:02;FALSE;NA;"884547792097742848";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"95";"Sitio revela imágenes de las grabaciones de la cinta en solitario de \"Han Solo\" https://t.co/twGMNqAEek";FALSE;4;NA;2017-07-10 22:30:01;FALSE;NA;"884540236763512832";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"96";"\"Spider-Man\" conquista la taquilla norteamericana y destrona a \"Mi villano favorito 3\"";FALSE;4;NA;2017-07-10 22:00:01;FALSE;NA;"884532687196872710";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"97";"Christopher Nolan compara a Harry Styles con Heath Ledger tras ficharlo para su nueva película";FALSE;2;NA;2017-07-10 21:30:01;FALSE;NA;"884525137239748609";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"98";"Sony publica nuevo tráiler de la adaptación de la saga creada por Stephen King \"La Torre Oscura\"";FALSE;2;NA;2017-07-10 21:00:03;FALSE;NA;"884517597726814211";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA
"99";"Hola @labrujaecuador  me pueden complacer con #Ven de @PabloJaraEc @TeamPJaraUIO  <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>muchas gracias..";FALSE;2;NA;2017-07-10 20:44:09;FALSE;NA;"884513594431467520";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"gabycris19";1;FALSE;FALSE;NA;NA
"100";"Familia de Nelsan Ellis asegura que el actor tenía problemas con el alcohol y las drogas";FALSE;1;NA;2017-07-10 20:30:01;FALSE;NA;"884510037942484992";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"101";"RT @Paulycma: Suena en este momento en @labrujaecuador #UNO de @SoyDanielBeta @dbfansuio";FALSE;0;NA;2017-07-10 20:12:24;FALSE;NA;"884505604584345600";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"maric76";1;TRUE;FALSE;NA;NA
"102";"@labrujaecuador Me gustaría que pusieran algo de gorillaz";FALSE;0;"labrujaecuador";2017-07-10 20:05:55;FALSE;"884487397546708993";"884503976317779973";"82985256";"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"superpougamer";0;FALSE;FALSE;NA;NA
"103";"@labrujaecuador Quiero el iphone<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>";FALSE;1;"labrujaecuador";2017-07-10 19:27:07;FALSE;NA;"884494210245824516";"82985256";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"VYtor_Andres";0;FALSE;FALSE;NA;NA
"104";"RT @labrujaecuador: Estás escuchando ... https://t.co/y4I5nMD0yQ";FALSE;0;NA;2017-07-10 19:19:12;FALSE;NA;"884492218375057412";NA;"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows</a>";"ca_proanio";1;TRUE;FALSE;NA;NA
"105";"Estás escuchando ... https://t.co/y4I5nMD0yQ";FALSE;0;NA;2017-07-10 19:00:03;FALSE;NA;"884487397546708993";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA
"106";"RT @RiveristasEc: ¡Todo lo malo lo va borrando nuestra alegría! <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+0086> #LoDigo suena a todo volumen en Ecuador gracias a @labrujaecuador <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BD><ed><U+00B9><U+008C>…";FALSE;0;NA;2017-07-10 18:46:16;FALSE;NA;"884483931432734720";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"Dianis83";5;TRUE;FALSE;NA;NA
"107";"A los 39 años muere Nelsan Ellis, de la serie “True Blood”";FALSE;1;NA;2017-07-10 18:30:02;FALSE;NA;"884479844217696257";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"108";"RT @Anagabrielanue5: Hola @labrujaecuador un  saludo  para @GenaroMeCachas de  su  club de fans #Cachers  lo  amamooos <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> escuchen #NiRegga…";FALSE;0;NA;2017-07-10 18:06:38;FALSE;NA;"884473955381366784";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"GenaroFanClubEc";3;TRUE;FALSE;NA;NA
"109";"RT @Anagabrielanue5: Hola @labrujaecuador un  saludo  para @GenaroMeCachas de  su  club de fans #Cachers  lo  amamooos <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> escuchen #NiRegga…";FALSE;0;NA;2017-07-10 18:05:25;FALSE;NA;"884473649285222405";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"GenaroMeCachas";3;TRUE;FALSE;NA;NA
"110";"Kendall y Kylie Jenner demandadas por vender camisetas del rapero Tupac Shakur";FALSE;2;NA;2017-07-10 18:00:03;FALSE;NA;"884472299834834945";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";2;FALSE;FALSE;NA;NA
"111";"Djokovic, Nadal y Murray, en octavos de Wimbledon";FALSE;3;NA;2017-07-10 17:30:01;FALSE;NA;"884464741900570624";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"112";"RT @KarenRiveristaE: Empezando la mañana con buena música!!! <ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #LoDigo #CarlosRivera en @labrujaecuador #FelizLunes <ed><U+00A0><U+00BD><ed><U+00B8><U+0098> <ed><U+00A0><U+00BC><ed><U+00BE><U+00A7><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4> https://t.co/c53…";FALSE;0;NA;2017-07-10 17:20:24;FALSE;NA;"884462319312535552";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"MileCRfan";2;TRUE;FALSE;NA;NA
"113";"RT @RiveristasEc: ¡Todo lo malo lo va borrando nuestra alegría! <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+0086> #LoDigo suena a todo volumen en Ecuador gracias a @labrujaecuador <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BD><ed><U+00B9><U+008C>…";FALSE;0;NA;2017-07-10 17:20:19;FALSE;NA;"884462298794000384";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"MileCRfan";5;TRUE;FALSE;NA;NA
"114";"RT @RiveristasEc: ¡Todo lo malo lo va borrando nuestra alegría! <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+0086> #LoDigo suena a todo volumen en Ecuador gracias a @labrujaecuador <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BD><ed><U+00B9><U+008C>…";FALSE;0;NA;2017-07-10 17:18:25;FALSE;NA;"884461821436022784";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"kate1982marilyn";5;TRUE;FALSE;NA;NA
"115";"Empezando la mañana con buena música!!! <ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #LoDigo #CarlosRivera en @labrujaecuador #FelizLunes <ed><U+00A0><U+00BD><ed><U+00B8><U+0098> <ed><U+00A0><U+00BC><ed><U+00BE><U+00A7><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4> https://t.co/c530Ajmd9W";FALSE;0;NA;2017-07-10 17:12:12;FALSE;NA;"884460258307051522";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"KarenRiveristaE";2;FALSE;FALSE;NA;NA
"116";"¡Todo lo malo lo va borrando nuestra alegría! <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+0086> #LoDigo suena a todo volumen en Ecuador gracias a… https://t.co/shnvTtkPue";FALSE;4;NA;2017-07-10 17:10:57;TRUE;NA;"884459944061403136";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"RiveristasEc";5;FALSE;FALSE;NA;NA
"117";"Antonio Valencia despide a Wayne Rooney, su amigo en el Manchester United";FALSE;2;NA;2017-07-10 17:00:03;FALSE;NA;"884457197970837504";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"118";"Muere Nelsan Ellis, actor de la serie ‘True Blood’";FALSE;0;NA;2017-07-10 16:30:01;FALSE;NA;"884449640367742976";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"119";"Héroes de ‘La Liga de la Justicia’ estarán en la Comic Con de San Diego";FALSE;0;NA;2017-07-10 16:01:00;FALSE;NA;"884442340131168258";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"120";"Suena en este momento en @labrujaecuador #UNO de @SoyDanielBeta @dbfansuio";FALSE;3;NA;2017-07-10 15:40:01;FALSE;NA;"884437059842297857";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Paulycma";1;FALSE;FALSE;NA;NA
"121";"Retweeted DayaNataly <ed><U+00A0><U+00BC><ed><U+00BD><U+009F> (@dayanataly94):

SONANDOO #NiReggaetónNiRock  de @GenaroMeCachas  en @labrujaecuador <ed><U+00A0><U+00BC><ed><U+00BE><U+00B8><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+0097><ed><U+00A0><U+00BD><ed><U+00B2><U+0097><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> @KiaveNove <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+00B8>";FALSE;0;NA;2017-07-10 15:36:47;FALSE;NA;"884436243660111872";NA;"<a href=\"http://www.facebook.com/twitter\" rel=\"nofollow\">Facebook</a>";"KiaveNove";0;FALSE;FALSE;NA;NA
"122";"RT @dayanataly94: SONANDOO #NiReggaetónNiRock  de @GenaroMeCachas  en @labrujaecuador <ed><U+00A0><U+00BC><ed><U+00BE><U+00B8><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+0097><ed><U+00A0><U+00BD><ed><U+00B2><U+0097><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> @KiaveNove <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+00B8>";FALSE;0;NA;2017-07-10 15:36:44;FALSE;NA;"884436234013220864";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"KiaveNove";1;TRUE;FALSE;NA;NA
"123";"Retweeted Gabriela (@Anagabrielanue5):

SONANDOO #NiReggaetónNiRock  de @GenaroMeCachas  en @labrujaecuador <ed><U+00A0><U+00BC><ed><U+00BE><U+00B8><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+0097><ed><U+00A0><U+00BD><ed><U+00B2><U+0097><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> @KiaveNove <ed><U+00A0><U+00BD><ed><U+00B8><U+0080>";FALSE;0;NA;2017-07-10 15:36:43;FALSE;NA;"884436227948244994";NA;"<a href=\"http://www.facebook.com/twitter\" rel=\"nofollow\">Facebook</a>";"KiaveNove";0;FALSE;FALSE;NA;NA
"124";"RT @Anagabrielanue5: SONANDOO #NiReggaetónNiRock  de @GenaroMeCachas  en @labrujaecuador <ed><U+00A0><U+00BC><ed><U+00BE><U+00B8><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+0097><ed><U+00A0><U+00BD><ed><U+00B2><U+0097><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> @KiaveNove <ed><U+00A0><U+00BD><ed><U+00B8><U+0080>";FALSE;0;NA;2017-07-10 15:36:41;FALSE;NA;"884436218938884098";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"KiaveNove";1;TRUE;FALSE;NA;NA
"125";"RT @VivianaPachacam: Fue genial escuchar #NiReggaetónNiRock de @GenaroMeCachas  en @labrujaecuador <ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BD><ed><U+00B9><U+0086> <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> se pasaron <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> @KiaveNove !!! Exit…";FALSE;0;NA;2017-07-10 15:36:36;FALSE;NA;"884436200135774208";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"KiaveNove";1;TRUE;FALSE;NA;NA
"126";"Feliz inicio de semana @labrujaecuador  <ed><U+00A0><U+00BE><ed><U+00B4><U+0097> Por favor pueden programar la canción #ParaSiempre de @betozenere  gracias!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>";FALSE;1;NA;2017-07-10 15:31:42;FALSE;NA;"884434963952697345";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"KarenRiveristaE";0;FALSE;FALSE;NA;NA
"127";"Willow Campus, el pueblo de uso mixto que Facebook prevé crear";FALSE;1;NA;2017-07-10 15:30:02;FALSE;NA;"884434545415671809";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA
